sg_uf,nm_municipio,nr_candidato,nm_urna_candidato,sg_partido,ds_sit_totalizacao,sg_ue,sq_candidato,nm_tipo_destinacao_votos,nm_regiao,pc_votos_validos,qt_votos_nom_validos,qt_votos_concorrentes
RS,NOVA ESPERANÇA DO SUL,13,DILMA,PT,Eleito,BR,280000000083,#NE,SUL,0.3906,1240,3175
RS,NOVA HARTZ,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,SUL,0.5841,6705,11480
RS,NOVA HARTZ,13,DILMA,PT,Eleito,BR,280000000083,#NE,SUL,0.4159,4775,11480
RS,NOVA PALMA,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,SUL,0.5461,2371,4342
RS,NOVA PALMA,13,DILMA,PT,Eleito,BR,280000000083,#NE,SUL,0.4539,1971,4342
RS,NOVA PETRÓPOLIS,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,SUL,0.7186,9524,13253
RS,NOVA PETRÓPOLIS,13,DILMA,PT,Eleito,BR,280000000083,#NE,SUL,0.2814,3729,13253
RS,NOVA PRATA,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,SUL,0.7705,11343,14722
RS,NOVA PRATA,13,DILMA,PT,Eleito,BR,280000000083,#NE,SUL,0.2295,3379,14722
RS,NOVA PÁDUA,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,SUL,0.8814,1650,1872
RS,NOVA PÁDUA,13,DILMA,PT,Eleito,BR,280000000083,#NE,SUL,0.1186,222,1872
RS,NOVA RAMADA,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,SUL,0.5395,962,1783
RS,NOVA RAMADA,13,DILMA,PT,Eleito,BR,280000000083,#NE,SUL,0.4605,821,1783
RS,NOVA ROMA DO SUL,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,SUL,0.6507,1647,2531
RS,NOVA ROMA DO SUL,13,DILMA,PT,Eleito,BR,280000000083,#NE,SUL,0.3493,884,2531
RS,NOVA SANTA RITA,13,DILMA,PT,Eleito,BR,280000000083,#NE,SUL,0.5561,6588,11846
RS,NOVA SANTA RITA,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,SUL,0.4439,5258,11846
RS,NOVO BARREIRO,13,DILMA,PT,Eleito,BR,280000000083,#NE,SUL,0.525,1478,2815
RS,NOVO BARREIRO,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,SUL,0.475,1337,2815
RS,NOVO CABRAIS,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,SUL,0.5376,1524,2835
RS,NOVO CABRAIS,13,DILMA,PT,Eleito,BR,280000000083,#NE,SUL,0.4624,1311,2835
RS,NOVO HAMBURGO,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,SUL,0.5881,82351,140019
RS,NOVO HAMBURGO,13,DILMA,PT,Eleito,BR,280000000083,#NE,SUL,0.4119,57668,140019
RS,NOVO MACHADO,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,SUL,0.6086,1723,2831
RS,NOVO MACHADO,13,DILMA,PT,Eleito,BR,280000000083,#NE,SUL,0.3914,1108,2831
RS,NOVO TIRADENTES,13,DILMA,PT,Eleito,BR,280000000083,#NE,SUL,0.513,709,1382
RS,NOVO TIRADENTES,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,SUL,0.487,673,1382
RS,NOVO XINGU,13,DILMA,PT,Eleito,BR,280000000083,#NE,SUL,0.549,672,1224
RS,NOVO XINGU,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,SUL,0.451,552,1224
RS,NÃO-ME-TOQUE,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,SUL,0.5706,5961,10447
RS,NÃO-ME-TOQUE,13,DILMA,PT,Eleito,BR,280000000083,#NE,SUL,0.4294,4486,10447
RS,OSÓRIO,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,SUL,0.5261,13752,26141
RS,OSÓRIO,13,DILMA,PT,Eleito,BR,280000000083,#NE,SUL,0.4739,12389,26141
RS,PAIM FILHO,13,DILMA,PT,Eleito,BR,280000000083,#NE,SUL,0.502,1527,3042
RS,PAIM FILHO,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,SUL,0.498,1515,3042
RS,PALMARES DO SUL,13,DILMA,PT,Eleito,BR,280000000083,#NE,SUL,0.5317,3951,7431
RS,PALMARES DO SUL,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,SUL,0.4683,3480,7431
RS,PALMEIRA DAS MISSÕES,13,DILMA,PT,Eleito,BR,280000000083,#NE,SUL,0.5115,9915,19385
RS,PALMEIRA DAS MISSÕES,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,SUL,0.4885,9470,19385
RS,PALMITINHO,13,DILMA,PT,Eleito,BR,280000000083,#NE,SUL,0.5925,2899,4893
RS,PALMITINHO,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,SUL,0.4075,1994,4893
RS,PANAMBI,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,SUL,0.5824,14188,24363
RS,PANAMBI,13,DILMA,PT,Eleito,BR,280000000083,#NE,SUL,0.4176,10175,24363
RS,PANTANO GRANDE,13,DILMA,PT,Eleito,BR,280000000083,#NE,SUL,0.5964,3762,6308
RS,PANTANO GRANDE,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,SUL,0.4036,2546,6308
RS,PARAÍ,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,SUL,0.7687,3635,4729
RS,PARAÍ,13,DILMA,PT,Eleito,BR,280000000083,#NE,SUL,0.2313,1094,4729
RS,PARAÍSO DO SUL,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,SUL,0.5262,2462,4679
RS,PARAÍSO DO SUL,13,DILMA,PT,Eleito,BR,280000000083,#NE,SUL,0.4738,2217,4679
RS,PARECI NOVO,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,SUL,0.5899,1385,2348
RS,PARECI NOVO,13,DILMA,PT,Eleito,BR,280000000083,#NE,SUL,0.4101,963,2348
RS,PAROBÉ,13,DILMA,PT,Eleito,BR,280000000083,#NE,SUL,0.5045,15031,29795
RS,PAROBÉ,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,SUL,0.4955,14764,29795
RS,PASSA SETE,13,DILMA,PT,Eleito,BR,280000000083,#NE,SUL,0.5813,1877,3229
RS,PASSA SETE,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,SUL,0.4187,1352,3229
RS,PASSO DO SOBRADO,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,SUL,0.5047,2095,4151
RS,PASSO DO SOBRADO,13,DILMA,PT,Eleito,BR,280000000083,#NE,SUL,0.4953,2056,4151
RS,PASSO FUNDO,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,SUL,0.5478,60584,110603
RS,PASSO FUNDO,13,DILMA,PT,Eleito,BR,280000000083,#NE,SUL,0.4522,50019,110603
RS,PAULO BENTO,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,SUL,0.5914,1009,1706
RS,PAULO BENTO,13,DILMA,PT,Eleito,BR,280000000083,#NE,SUL,0.4086,697,1706
RS,PAVERAMA,13,DILMA,PT,Eleito,BR,280000000083,#NE,SUL,0.6392,3014,4715
RS,PAVERAMA,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,SUL,0.3608,1701,4715
RS,PEDRAS ALTAS,13,DILMA,PT,Eleito,BR,280000000083,#NE,SUL,0.6011,856,1424
RS,PEDRAS ALTAS,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,SUL,0.3989,568,1424
RS,PEDRO OSÓRIO,13,DILMA,PT,Eleito,BR,280000000083,#NE,SUL,0.6124,3034,4954
RS,PEDRO OSÓRIO,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,SUL,0.3876,1920,4954
RS,PEJUÇARA,13,DILMA,PT,Eleito,BR,280000000083,#NE,SUL,0.5258,1378,2621
RS,PEJUÇARA,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,SUL,0.4742,1243,2621
RS,PELOTAS,13,DILMA,PT,Eleito,BR,280000000083,#NE,SUL,0.5458,104132,190795
RS,PELOTAS,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,SUL,0.4542,86663,190795
RS,PICADA CAFÉ,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,SUL,0.6635,2354,3548
RS,PICADA CAFÉ,13,DILMA,PT,Eleito,BR,280000000083,#NE,SUL,0.3365,1194,3548
RS,PINHAL,13,DILMA,PT,Eleito,BR,280000000083,#NE,SUL,0.5012,845,1686
RS,PINHAL,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,SUL,0.4988,841,1686
RS,PINHAL DA SERRA,13,DILMA,PT,Eleito,BR,280000000083,#NE,SUL,0.5051,848,1679
RS,PINHAL DA SERRA,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,SUL,0.4949,831,1679
RS,PINHAL GRANDE,13,DILMA,PT,Eleito,BR,280000000083,#NE,SUL,0.5239,1522,2905
RS,PINHAL GRANDE,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,SUL,0.4761,1383,2905
RS,PINHEIRINHO DO VALE,13,DILMA,PT,Eleito,BR,280000000083,#NE,SUL,0.5716,1604,2806
RS,PINHEIRINHO DO VALE,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,SUL,0.4284,1202,2806
RS,PINHEIRO MACHADO,13,DILMA,PT,Eleito,BR,280000000083,#NE,SUL,0.5741,4597,8008
RS,PINHEIRO MACHADO,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,SUL,0.4259,3411,8008
RS,PINTO BANDEIRA,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,SUL,0.7165,1279,1785
RS,PINTO BANDEIRA,13,DILMA,PT,Eleito,BR,280000000083,#NE,SUL,0.2835,506,1785
RS,PIRAPÓ,13,DILMA,PT,Eleito,BR,280000000083,#NE,SUL,0.5472,950,1736
RS,PIRAPÓ,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,SUL,0.4528,786,1736
RS,PIRATINI,13,DILMA,PT,Eleito,BR,280000000083,#NE,SUL,0.595,6904,11603
RS,PIRATINI,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,SUL,0.405,4699,11603
RS,PLANALTO,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,SUL,0.542,3244,5985
RS,PLANALTO,13,DILMA,PT,Eleito,BR,280000000083,#NE,SUL,0.458,2741,5985
RS,PONTE PRETA,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,SUL,0.6131,878,1432
RS,PONTE PRETA,13,DILMA,PT,Eleito,BR,280000000083,#NE,SUL,0.3869,554,1432
RS,PONTÃO,13,DILMA,PT,Eleito,BR,280000000083,#NE,SUL,0.5111,1410,2759
RS,PONTÃO,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,SUL,0.4889,1349,2759
RS,PORTO ALEGRE,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,SUL,0.5398,440497,816103
RS,PORTO ALEGRE,13,DILMA,PT,Eleito,BR,280000000083,#NE,SUL,0.4602,375606,816103
RS,PORTO LUCENA,13,DILMA,PT,Eleito,BR,280000000083,#NE,SUL,0.5226,1779,3404
RS,PORTO LUCENA,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,SUL,0.4774,1625,3404
RS,PORTO MAUÁ,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,SUL,0.5223,949,1817
RS,PORTO MAUÁ,13,DILMA,PT,Eleito,BR,280000000083,#NE,SUL,0.4777,868,1817
RS,PORTO VERA CRUZ,13,DILMA,PT,Eleito,BR,280000000083,#NE,SUL,0.5362,688,1283
RS,PORTO VERA CRUZ,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,SUL,0.4638,595,1283
RS,PORTO XAVIER,13,DILMA,PT,Eleito,BR,280000000083,#NE,SUL,0.5505,3227,5862
RS,PORTO XAVIER,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,SUL,0.4495,2635,5862
RS,PORTÃO,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,SUL,0.5049,9148,18117
RS,PORTÃO,13,DILMA,PT,Eleito,BR,280000000083,#NE,SUL,0.4951,8969,18117
RS,POUSO NOVO,13,DILMA,PT,Eleito,BR,280000000083,#NE,SUL,0.5044,629,1247
RS,POUSO NOVO,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,SUL,0.4956,618,1247
RS,POÇO DAS ANTAS,13,DILMA,PT,Eleito,BR,280000000083,#NE,SUL,0.511,813,1591
RS,POÇO DAS ANTAS,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,SUL,0.489,778,1591
RS,PRESIDENTE LUCENA,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,SUL,0.6354,1225,1928
RS,PRESIDENTE LUCENA,13,DILMA,PT,Eleito,BR,280000000083,#NE,SUL,0.3646,703,1928
RS,PROGRESSO,13,DILMA,PT,Eleito,BR,280000000083,#NE,SUL,0.5514,2217,4021
RS,PROGRESSO,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,SUL,0.4486,1804,4021
RS,PROTÁSIO ALVES,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,SUL,0.7904,1218,1541
RS,PROTÁSIO ALVES,13,DILMA,PT,Eleito,BR,280000000083,#NE,SUL,0.2096,323,1541
RS,PUTINGA,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,SUL,0.6534,1842,2819
RS,PUTINGA,13,DILMA,PT,Eleito,BR,280000000083,#NE,SUL,0.3466,977,2819
RS,QUARAÍ,13,DILMA,PT,Eleito,BR,280000000083,#NE,SUL,0.5213,6899,13235
RS,QUARAÍ,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,SUL,0.4787,6336,13235
RS,QUATRO IRMÃOS,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,SUL,0.5198,671,1291
RS,QUATRO IRMÃOS,13,DILMA,PT,Eleito,BR,280000000083,#NE,SUL,0.4802,620,1291
RS,QUEVEDOS,13,DILMA,PT,Eleito,BR,280000000083,#NE,SUL,0.5869,993,1692
RS,QUEVEDOS,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,SUL,0.4131,699,1692
RS,QUINZE DE NOVEMBRO,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,SUL,0.5197,1395,2684
RS,QUINZE DE NOVEMBRO,13,DILMA,PT,Eleito,BR,280000000083,#NE,SUL,0.4803,1289,2684
RS,REDENTORA,13,DILMA,PT,Eleito,BR,280000000083,#NE,SUL,0.5855,2694,4601
RS,REDENTORA,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,SUL,0.4145,1907,4601
RS,RELVADO,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,SUL,0.5548,835,1505
RS,RELVADO,13,DILMA,PT,Eleito,BR,280000000083,#NE,SUL,0.4452,670,1505
RS,RESTINGA SÊCA,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,SUL,0.6052,6041,9982
RS,RESTINGA SÊCA,13,DILMA,PT,Eleito,BR,280000000083,#NE,SUL,0.3948,3941,9982
RS,RIO DOS ÍNDIOS,13,DILMA,PT,Eleito,BR,280000000083,#NE,SUL,0.6359,1411,2219
RS,RIO DOS ÍNDIOS,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,SUL,0.3641,808,2219
RS,RIO GRANDE,13,DILMA,PT,Eleito,BR,280000000083,#NE,SUL,0.6552,74925,114348
RS,RIO GRANDE,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,SUL,0.3448,39423,114348
RS,RIO PARDO,13,DILMA,PT,Eleito,BR,280000000083,#NE,SUL,0.6122,14242,23262
RS,RIO PARDO,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,SUL,0.3878,9020,23262
RS,RIOZINHO,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,SUL,0.57,1727,3030
RS,RIOZINHO,13,DILMA,PT,Eleito,BR,280000000083,#NE,SUL,0.43,1303,3030
RS,ROCA SALES,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,SUL,0.5732,3691,6439
RS,ROCA SALES,13,DILMA,PT,Eleito,BR,280000000083,#NE,SUL,0.4268,2748,6439
RS,RODEIO BONITO,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,SUL,0.5118,2044,3994
RS,RODEIO BONITO,13,DILMA,PT,Eleito,BR,280000000083,#NE,SUL,0.4882,1950,3994
RS,ROLADOR,13,DILMA,PT,Eleito,BR,280000000083,#NE,SUL,0.6377,1109,1739
RS,ROLADOR,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,SUL,0.3623,630,1739
RS,ROLANTE,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,SUL,0.64,8009,12514
RS,ROLANTE,13,DILMA,PT,Eleito,BR,280000000083,#NE,SUL,0.36,4505,12514
RS,RONDA ALTA,13,DILMA,PT,Eleito,BR,280000000083,#NE,SUL,0.5353,3290,6146
RS,RONDA ALTA,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,SUL,0.4647,2856,6146
RS,RONDINHA,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,SUL,0.5198,2075,3992
RS,RONDINHA,13,DILMA,PT,Eleito,BR,280000000083,#NE,SUL,0.4802,1917,3992
RS,ROQUE GONZALES,13,DILMA,PT,Eleito,BR,280000000083,#NE,SUL,0.5718,2577,4507
RS,ROQUE GONZALES,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,SUL,0.4282,1930,4507
RS,ROSÁRIO DO SUL,13,DILMA,PT,Eleito,BR,280000000083,#NE,SUL,0.5269,11980,22735
RS,ROSÁRIO DO SUL,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,SUL,0.4731,10755,22735
RS,SAGRADA FAMÍLIA,13,DILMA,PT,Eleito,BR,280000000083,#NE,SUL,0.5283,888,1681
RS,SAGRADA FAMÍLIA,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,SUL,0.4717,793,1681
RS,SALDANHA MARINHO,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,SUL,0.5286,1173,2219
RS,SALDANHA MARINHO,13,DILMA,PT,Eleito,BR,280000000083,#NE,SUL,0.4714,1046,2219
RS,SALTO DO JACUÍ,13,DILMA,PT,Eleito,BR,280000000083,#NE,SUL,0.5503,3608,6556
RS,SALTO DO JACUÍ,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,SUL,0.4497,2948,6556
RS,SALVADOR DAS MISSÕES,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,SUL,0.5515,1093,1982
RS,SALVADOR DAS MISSÕES,13,DILMA,PT,Eleito,BR,280000000083,#NE,SUL,0.4485,889,1982
RS,SALVADOR DO SUL,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,SUL,0.5937,2689,4529
RS,SALVADOR DO SUL,13,DILMA,PT,Eleito,BR,280000000083,#NE,SUL,0.4063,1840,4529
RS,SANANDUVA,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,SUL,0.6542,6759,10332
RS,SANANDUVA,13,DILMA,PT,Eleito,BR,280000000083,#NE,SUL,0.3458,3573,10332
RS,SANT'ANA DO LIVRAMENTO,13,DILMA,PT,Eleito,BR,280000000083,#NE,SUL,0.6,30294,50492
RS,SANT'ANA DO LIVRAMENTO,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,SUL,0.4,20198,50492
RS,SANTA BÁRBARA DO SUL,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,SUL,0.5386,3095,5746
RS,SANTA BÁRBARA DO SUL,13,DILMA,PT,Eleito,BR,280000000083,#NE,SUL,0.4614,2651,5746
RS,SANTA CECÍLIA DO SUL,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,SUL,0.6026,822,1364
RS,SANTA CECÍLIA DO SUL,13,DILMA,PT,Eleito,BR,280000000083,#NE,SUL,0.3974,542,1364
RS,SANTA CLARA DO SUL,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,SUL,0.5402,2259,4182
RS,SANTA CLARA DO SUL,13,DILMA,PT,Eleito,BR,280000000083,#NE,SUL,0.4598,1923,4182
RS,SANTA CRUZ DO SUL,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,SUL,0.5773,44319,76765
RS,SANTA CRUZ DO SUL,13,DILMA,PT,Eleito,BR,280000000083,#NE,SUL,0.4227,32446,76765
RS,SANTA MARGARIDA DO SUL,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,SUL,0.5459,1017,1863
RS,SANTA MARGARIDA DO SUL,13,DILMA,PT,Eleito,BR,280000000083,#NE,SUL,0.4541,846,1863
RS,SANTA MARIA,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,SUL,0.5725,86998,151957
RS,SANTA MARIA,13,DILMA,PT,Eleito,BR,280000000083,#NE,SUL,0.4275,64959,151957
RS,SANTA MARIA DO HERVAL,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,SUL,0.5752,2600,4520
RS,SANTA MARIA DO HERVAL,13,DILMA,PT,Eleito,BR,280000000083,#NE,SUL,0.4248,1920,4520
RS,SANTA ROSA,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,SUL,0.5425,23375,43084
RS,SANTA ROSA,13,DILMA,PT,Eleito,BR,280000000083,#NE,SUL,0.4575,19709,43084
RS,SANTA TEREZA,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,SUL,0.6281,858,1366
RS,SANTA TEREZA,13,DILMA,PT,Eleito,BR,280000000083,#NE,SUL,0.3719,508,1366
RS,SANTA VITÓRIA DO PALMAR,13,DILMA,PT,Eleito,BR,280000000083,#NE,SUL,0.5093,8696,17076
RS,SANTA VITÓRIA DO PALMAR,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,SUL,0.4907,8380,17076
RS,SANTANA DA BOA VISTA,13,DILMA,PT,Eleito,BR,280000000083,#NE,SUL,0.5217,2555,4897
RS,SANTANA DA BOA VISTA,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,SUL,0.4783,2342,4897
RS,SANTIAGO,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,SUL,0.5199,14900,28662
RS,SANTIAGO,13,DILMA,PT,Eleito,BR,280000000083,#NE,SUL,0.4801,13762,28662
RS,SANTO ANTÔNIO DA PATRULHA,13,DILMA,PT,Eleito,BR,280000000083,#NE,SUL,0.5161,12501,24224
RS,SANTO ANTÔNIO DA PATRULHA,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,SUL,0.4839,11723,24224
RS,SANTO ANTÔNIO DAS MISSÕES,13,DILMA,PT,Eleito,BR,280000000083,#NE,SUL,0.6031,3933,6521
RS,SANTO ANTÔNIO DAS MISSÕES,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,SUL,0.3969,2588,6521
RS,SANTO ANTÔNIO DO PALMA,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,SUL,0.5586,849,1520
RS,SANTO ANTÔNIO DO PALMA,13,DILMA,PT,Eleito,BR,280000000083,#NE,SUL,0.4414,671,1520
RS,SANTO ANTÔNIO DO PLANALTO,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,SUL,0.593,921,1553
RS,SANTO ANTÔNIO DO PLANALTO,13,DILMA,PT,Eleito,BR,280000000083,#NE,SUL,0.407,632,1553
RS,SANTO AUGUSTO,13,DILMA,PT,Eleito,BR,280000000083,#NE,SUL,0.5814,5159,8874
RS,SANTO AUGUSTO,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,SUL,0.4186,3715,8874
RS,SANTO CRISTO,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,SUL,0.5357,5539,10340
RS,SANTO CRISTO,13,DILMA,PT,Eleito,BR,280000000083,#NE,SUL,0.4643,4801,10340
RS,SANTO EXPEDITO DO SUL,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,SUL,0.5441,975,1792
RS,SANTO EXPEDITO DO SUL,13,DILMA,PT,Eleito,BR,280000000083,#NE,SUL,0.4559,817,1792
RS,SANTO ÂNGELO,13,DILMA,PT,Eleito,BR,280000000083,#NE,SUL,0.5389,24897,46202
RS,SANTO ÂNGELO,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,SUL,0.4611,21305,46202
RS,SAPIRANGA,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,SUL,0.5422,25426,46892
RS,SAPIRANGA,13,DILMA,PT,Eleito,BR,280000000083,#NE,SUL,0.4578,21466,46892
RS,SAPUCAIA DO SUL,13,DILMA,PT,Eleito,BR,280000000083,#NE,SUL,0.6063,48484,79972
RS,SAPUCAIA DO SUL,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,SUL,0.3937,31488,79972
RS,SARANDI,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,SUL,0.5746,7662,13335
RS,SARANDI,13,DILMA,PT,Eleito,BR,280000000083,#NE,SUL,0.4254,5673,13335
RS,SEBERI,13,DILMA,PT,Eleito,BR,280000000083,#NE,SUL,0.5173,3686,7125
RS,SEBERI,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,SUL,0.4827,3439,7125
RS,SEDE NOVA,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,SUL,0.5463,1086,1988
RS,SEDE NOVA,13,DILMA,PT,Eleito,BR,280000000083,#NE,SUL,0.4537,902,1988
RS,SEGREDO,13,DILMA,PT,Eleito,BR,280000000083,#NE,SUL,0.5343,2476,4634
RS,SEGREDO,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,SUL,0.4657,2158,4634
RS,SELBACH,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,SUL,0.5908,2065,3495
RS,SELBACH,13,DILMA,PT,Eleito,BR,280000000083,#NE,SUL,0.4092,1430,3495
RS,SENADOR SALGADO FILHO,45,AÉCIO NEVES,PSDB,Não Eleito,BR,280000000085,#NE,SUL,0.6017,1275,2119
RS,SENADOR SALGADO FILHO,13,DILMA,PT,Eleito,BR,280000000083,#NE,SUL,0.3983,844,2119
RS,SENTINELA DO SUL,13,DILMA,PT,Eleito,BR,280000000083,#NE,SUL,0.569,1908,3353
